id;Date;Aéroport_départ;depart_x;depart_y;Aéroport_Destination;destination_x;destination_y;départ_IATA;destination_IATA;Heurelocale;HeureArrivé;Durée_trajet;Compagnie;Num_Vol;Prix_Camp1;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Aéroport de Katowice-Pyrzowice;50.47290733865461;19.076230087184165;WAW;KTW;11:10;12:05;00:55;LOT;LO3883;22;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Aéroport de Katowice-Pyrzowice;50.47290733865461;19.076230087184165;WAW;KTW;16:30;17:25;00:55;LOT;LO3885;22;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Aéroport de Katowice-Pyrzowice;50.47290733865461;19.076230087184165;WAW;KTW;23:10;00:05;00:55;LOT;LO3879;23.99;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Aéroport Henryk-Wieniawski de Poznań;52.42003586134935;16.828760639277284;WAW;POZ;11:00;12:00;01:00;LOT;LO3943;23.99;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Aéroport Henryk-Wieniawski de Poznań;52.42003586134935;16.828760639277284;WAW;POZ;16:20;17:20;01:00;LOT;LO3947;23.99;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Aéroport Henryk-Wieniawski de Poznań;52.42003586134935;16.828760639277284;WAW;POZ;23:10;00:15;01:05;LOT;LO3941;23.99;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Aéroport de Bruxelles;50.90109370725579;4.485585126460948;WAW;BRU;07:20;09:35;02:15;LOT;LO235;84.99;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Aéroport de Bruxelles;50.90109370725579;4.485585126460948;WAW;BRU;20:35;22:50;02:15;LOT;LO231;205.99;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Aéroport de Bruxelles;50.90109370725579;4.485585126460948;WAW;BRU;16:30;18:40;02:10;LOT;LO233;229.99;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Aéroport international de Düsseldorf;51.2877420682034;6.766855570654265;WAW;DUS;07:30;09:30;02:00;LOT;LO409;123;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Aéroport international de Düsseldorf;51.2877420682034;6.766855570654265;WAW;DUS;17:00;19:00;02:00;LOT;LO407;178.99;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Flughafen Frankfurt/Main;50.04636632467995;8.561325677686595;WAW;FRA;09:20;11:10;01:50;Lufthansa;LH1347;107;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Flughafen Frankfurt/Main;50.04636632467995;8.561325677686595;WAW;FRA;20:40;22:40;02:00;LOT;LO383;105.99;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Flughafen Frankfurt/Main;50.04636632467995;8.561325677686595;WAW;FRA;14:45;16:30;01:45;Lufthansa;LH1349;136.99;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Flughafen Frankfurt/Main;50.04636632467995;8.561325677686595;WAW;FRA;07:00;08:50;01:50;Lufthansa;LH1353;136.99;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Flughafen Frankfurt/Main;50.04636632467995;8.561325677686595;WAW;FRA;08:10;10:10;02:00;LOT;LO381;127.99;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Flughafen Frankfurt/Main;50.04636632467995;8.561325677686595;WAW;FRA;17:00;19:05;02:05;LOT;LO379;129;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Flughafen Frankfurt/Main;50.04636632467995;8.561325677686595;WAW;FRA;14:45;16:30;01:45;LOT;LO5377;159.99;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Flughafen Frankfurt/Main;50.04636632467995;8.561325677686595;WAW;FRA;09:20;11:10;01:50;LOT;LO5375;159.99;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Flughafen Frankfurt/Main;50.04636632467995;8.561325677686595;WAW;FRA;07:00;08:50;01:50;LOT;LO5379;159.99;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Flughafen Frankfurt/Main;50.04636632467995;8.561325677686595;WAW;FRA;20:40;22:40;02:00;Lufthansa;LH5713;160.96;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Flughafen Frankfurt/Main;50.04636632467995;8.561325677686595;WAW;FRA;08:10;10:10;02:00;Lufthansa;LH5715;184.26;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Flughafen Frankfurt/Main;50.04636632467995;8.561325677686595;WAW;FRA;17:00;19:05;02:05;Lufthansa;LH5717;184.26;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Aéroport Willy-Brandt de Berlin-Brandebourg;52.36395741362284;13.509054938433698;WAW;BER;10:10;11:35;01:25;LOT;LO385;89.99;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Aéroport Willy-Brandt de Berlin-Brandebourg;52.36395741362284;13.509054938433698;WAW;BER;16:20;17:45;01:25;LOT;LO389;89.99;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Aéroport international de Genève;46.2371277967431;6.109110255106399;WAW;GVA;07:20;09:40;02:20;LOT;LO417;144.99;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Aéroport international de Genève;46.2371277967431;6.109110255106399;WAW;GVA;16:45;19:05;02:20;LOT;LO415;144.99;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;WAW;CDG;07:20;09:55;02:35;LOT;LO331;63.99;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;WAW;CDG;06:35;09:10;02:35;Air France;AF1247;72.16;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;WAW;CDG;13:00;15:30;02:30;Air France;AF1147;118.66;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;WAW;CDG;20:35;23:05;02:30;LOT;LO333;185.99;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;WAW;CDG;16:25;18:55;02:30;LOT;LO335;185.99;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;WAW;CDG;17:20;19:55;02:35;Air France;AF1047;192.77;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Aéroport de Moscou-Cheremetievo;55.9741553226849;37.412529654098726;WAW;SVO;09:15;13:30;02:15;LOT;LO675;139.99;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Aéroport de Moscou-Cheremetievo;55.9741553226849;37.412529654098726;WAW;SVO;16:00;20:15;02:15;LOT;LO677;137.99;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Aéroport de Moscou-Cheremetievo;55.9741553226849;37.412529654098726;WAW;SVO;13:10;17:25;02:15;Aeroflot;SU2001;144.99;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Aéroport de Moscou-Cheremetievo;55.9741553226849;37.412529654098726;WAW;SVO;13:10;17:25;02:15;LOT;LO5677;191.99;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Aéroport de Moscou-Cheremetievo;55.9741553226849;37.412529654098726;WAW;SVO;16:00;20:15;02:15;Aeroflot;SU3703;310.25;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Aéroport de Moscou-Cheremetievo;55.9741553226849;37.412529654098726;WAW;SVO;09:15;13:30;02:15;Aeroflot;SU3701;310.25;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Heathrow Airport;51.47397190914563;-0.4547353841720964;WAW;LHR;07:50;09:35;02:45;LOT;LO281;30.99;
;2021-11-01;Aéroport de Varsovie-Chopin;52.1673783832276;20.968057396964753;Heathrow Airport;51.47397190914563;-0.4547353841720964;WAW;LHR;19:40;21:20;02:40;British Airways;;;
